id,emotion,sentiment,text
593900958867914752,Angry,Negative,"Miliband's right, being opposed to immigration is not racist, it's just believing you have more entitlement to a job due to nationality..."
593900958729510912,Fear,Positive,"PDT10 Yes if we can get the SNP brakes on Labour, could be good."
593900959002144768,Excited,Neutral,"jojokejohn: Revealed, the £2,000-a-year Tory tax credits raid "
593900959652311040,Angry,Neutral,UKIP show me your methodology for that ridiculous figure.
593900960159813633,Happy,Positive,"dukesy12 AlbaView When Miliband talks it should be more like bagpipes in the background, would be more honest and to the point."
593900960495366144,Angry,Negative,I hate her but I completely agree with this tweet 
593900963884326912,Happy,Neutral,"Historywoman rapwest softmutt scepticalscot Bruced872 iainjwatson ""The Sturgeon Youth"""
593900964219879425,Excited,Positive,"JNHanvey: 

VoteSNP GET SNP GE15 "
593900964484091904,Fear,Negative,Gary_Bainbridge SNP could conceivably take all 59 Scottish seats. You must be blind.
593900963020275712,Sad,Negative,Poor man's Sturgeon LeanneWood pretending she doesn't understand what Miliband said either.
593900965058768896,Fear,Positive,I'm liking the sound of this UKIP stuff on BBC1 right now. Might have to vote next week after all💭
593900964874211329,Fear,Neutral,Markfergusonuk: David Cameron says he's hungrier than he was five years ago. So are all of the people reliant on food banks...
593900965352308739,Excited,Negative,"sturdyAlex I will make up numbers, make assertions without challenge &amp; tell anyone who disagrees a liar Farage"
593900964165353472,Fear,Neutral,Is it me aardman or is Ed Miliband an estranged relative of Wallace? 
593900970024665088,Happy,Neutral,"WillBlackWriter Isnt this David Cameron at Acid House, 1988 ? :) (12 sec)  ukpol"
593900970687496192,Fear,Negative,"CapX: Why are SNP elected representatives so creepily craven, asks iainmartin1  "
593900973342457856,Angry,Negative,"Miliband doesn't need SNP. Salmond won't vote with Tories against Labour in WM, looks v bad for their Scots base. So they'll abstain...."
593900973178941440,Excited,Negative,MrChrisLent: We've had 5 years of Cameron &amp; Clegg saying 'look at what we inherited' Take some fucking responsibility guys LibDems co
593900974197977088,Angry,Negative,"crownof12: Hypocrite capitalist Farage worth £200 million is part of the problem, the wealthy compress wages not migrants  AskNigelFar"
593900973996830721,Angry,Negative,SolManOfficial you're a massive cunt and I'm not even a spurs fan. Your wife's fam are property barons no wonder you're Tory scum.
593900975582257153,Angry,Negative,"amyboyd120 people vote labour because it's 'for the working class' well so it's supposed to be, it's only scots that vote it to oust Tories"
593900976852971520,Sad,Negative,.scottishlabour What is clear is Miliband would rather see the Tories back in power than team up with an anti-austerity party. RIP Labour
593900978119704576,Fear,Negative,PnPCBC: .IvisonJ says Tories have not been north of 35% in the polls in a long time.
593900978652487680,Excited,Neutral,"UKIP Manifesto:

Immigrants."
593900978488868864,Angry,Negative,Ed Miliband has fucked it . He'd rather let the Tories back in than do a deal with The SNP. A tough guy act that has gone too far GE2015
593900979034169344,Bored,Negative,45Scot English are wrong - Scotland will send prob 9-12 less MPs to the Tory-Lib block than 2010
593900979214516226,Bored,Neutral,OwaisRajput3: This is UKIP's Bradford East. 
593900980988727296,Sad,Negative,"Is it only SNP voting politics &amp; not referendum .,,Please pay attention JimForScotland RuthDavidsonMSP willierenniemp I am VoteSNP"
593900981382938626,Excited,Positive,"Nailed it!
GE2015  "
593900981735333889,Happy,Neutral,"Got four Nigel Farage shinies in my Panini General Election sticker collection, if anyone fancies a swap? AskNigelFarage bbcqt"
593900981877874688,Fear,Neutral,"""The group of UKIP candidates that are in the House of Commons after the 7th of May are going to put a focus on defence."" ELECTION2015"
593900983345934336,Angry,Neutral,UKIP  Nigel_Farage  
593900983962509313,Sad,Negative,Queen_UK: Labour on the phone. They're not sure who is going to operate Ed Miliband following the sad death of Keith Harris. 
593900984230912000,Happy,Positive,yungjatt bitterarab love conquors all. also I have it on good info that Sham is a Nigel Farage supporter
593900985120063488,Angry,Negative,The SNP lost the independence referendum and the subject of independence isn't in their manifesto. Work with them on shared policy!
593900985875062784,Excited,Neutral,psains659: And whats the betting those landlords vote Tory?It's a no-brainer of course. 
593900985375797248,Angry,Negative,.EVERY Caucasian country is SICK of Communist/Marxist/Progressive/Leftist policies of open borders 
593900986667765760,Excited,Negative,derekrootboy: I'm SNPbecause voters are waking up to David Cameron being a tool of a British Establishment that dismisses Scotland as 
593900986902646785,Fear,Negative,Nigel sounds like a broken record immigration immigration immigration. UK with ukip in charge sounds frightening. AskNigelFarage
593900987242422273,Angry,Negative,"UKIP has refused to support our nuclear test veterans, whose children have 10x the normal rate of birth defects Farage"
593900986856443904,Excited,Positive,"Create Agan2 who like Main Poker &amp; QQ , can BALL Join with us in  &amp;  "
593900987611488256,Fear,Neutral,Miliband leads ‘new generation taking charge of Labour’ | World News | Watch: 
593900988387467264,Angry,Negative,"NorseFired: AskNigelFarage If UKIP are ""not racist"", why did you ally with Neo-Nazis and Holocaust Deniers in the Euro Parliament?"
593900990052564993,Excited,Positive,BP beginning to rise in the face of these endless patsy questions. A specially chosen audience of UKIP sympathisers.
593900990593634304,Excited,Positive,Salmond stepping down was the best thing that's ever happened to the SNP
593900990685917184,Angry,Negative,"AskNigelFarage Why do you feel the media attack UKIP on racism issues, yet they're the only party to ban ex BNP members? 

TeamNigel"
593900990715289600,Excited,Negative,healthpsycleeds: Alex Story - Conservative - only candidate to not turn up for hustings. Tory contempt for democracy sameoldtories htt
593900990870487041,Excited,Neutral,ampp3d: Farage is right about UK- Commonwealth trade plummeting  AskFarage
593900991214288896,Happy,Positive,"generalelection Tories came to my door today, they asked will you vote for us? I said YES I'll vote for you. Went away happy. I can LIE TOO"
593900991487041536,Happy,Positive,"ChristainWright: MILIBAND SETS OFF GRENADE UNDER UNION

PANDERS TO ETHNIC BIGOTRY



GE2015 SNP voteSNP GE15 "
593900991436738560,Angry,Negative,BBCPolitics methinks Farage was listening to Ed_Miliband earlier? Subtle difference: Ed blames unscrupulous bosses; Farage blames migrants
593900990912450560,Excited,Positive,Only UKIP will let the people have their say on Europe AskNigelFarage 
593900992221020160,Fear,Neutral,standuptoUKIP: UKIP is 'non-racist'?! First joke of the evening... AskNigelFarage
593900992204181506,Angry,Negative,UKIP It's occurred to me that Conservatives UKLabour LibDems are just bitter that they don't have a leader like AskNigelFarage
593900992657235968,Fear,Negative,Jason_Spacey: Nigel Farage is right when he says that Ukip supporters aren't closet racists. Most of the ones I've met are openly racis
593900992590172160,Fear,Positive,LordAshcroft Peston i have a feeling libdem vote will match ukip on the day
593900993068310528,Excited,Neutral,r007228: Farage talks a lot of sense  AskNigelFarage
593900993542238208,Angry,Negative,"Weird how no matter the subject, Farage blames immigration

He's like a one club Golfer

AskNigelFarage"
593900993441570816,Angry,Negative,BBCPolitics  who is the awful officious woman in red! Won't let Farage finish and adds her own opinions as well. BiasedBBC
593900994687270912,Angry,Negative,Lee_Symes: blairmcdougall scottishlabour DavidPBMaddox Err no he specifically said he would rathe not be in Gov that work with the S
593900995391938560,Fear,Neutral,Who? 
593900995983310848,Excited,Positive,"brettlempereur: Still nothing in it, but good to see UKIP sliding back a little May2015NS "
593900996360798208,Fear,Negative,SNP_TUG: The cats out the bag. Ed Milliband has admitted he would rather subject Scotland to another Tory government than... 
593900996725714944,Angry,Negative,Ioanbellin: askleanne Plaid15 Labour leader irresponsible by leaving the door open for another Tory government LeanneWood Plaid_Cym
593900996688027650,Fear,Neutral,DaftLimmy: Spotted by hrtbps. UKIP 
593900997468135424,Fear,Negative,ukipgirl_becky: The millions in EU funding the BBC tried to hide  UKIP UKIP
593900998034386944,Excited,Neutral,"harrytwi3: Historywoman rapwest softmutt scepticalscot Bruced872 iainjwatson ""The Sturgeon Youth"""
593900997564596225,Angry,Negative,georgiebingham I'd love seeing you 'shake it off' but you've summed up what's wrong with my generation... Vote UKIP!
593900998369910784,Sad,Negative,WingsScotland tis one of the reasons they lost so much support to the snp in the first place
593900998764208128,Fear,Negative,Watching the left wing BBC trying to stitch up Farage but it looks like he's having none of it!!
593901001591169024,Angry,Negative,Bugs me that most of the comments about Ed Milliband are about him tripping at the end 🙈 come on people we can think of better things!!
593901001427558400,Fear,Neutral,The SNP Have Done More for Scotland in Seven Years Than Labour Have Done in Seventy 
593901003889627136,Sad,Negative,dharmabum013: Berttrain hugelavvy He said he'd rather not be PM if it meant working with the SNP even though that's the democratic wi
593901004082520064,Angry,Negative,hazelcowan Peston the only thing that makes a Tory gov less likely is SNP wipeout of LIbDems in Scotland. 10 less seats.
593901004212588544,Angry,Negative,Miliband's pledge of no SNP deals is gonna be his version of Clegg &amp; the tuition fees. Ridiculous thing to say &amp; it's gonna ruin him.
593901004388700160,Angry,Negative,Nigel Farage shaking he's double chin at me. It's insulting! ELECTION2015
593901004762013697,Sad,Negative,derekrootboy: .KirstyWark Red lines from Nick Clegg are drawn in the blood of the suicide victims of David Cameron's benefit cuts. bb
593901005349265408,Angry,Negative,"bensmyth18: If Ed Miliband comes out of this election as the Prime Minister, the people of Britain have completely lost it."
593901005714108417,Happy,Positive,"KevinMcKenna63 KevinJPringle That's 'New Labour' for you, more in common with Tories than anyone else."
593901006548770817,Angry,Negative,"if I wanted the Tory manifesto, I'd have read the one that came through my door. Last quid you'll get off me midsomnews Impartial? Ha!"
593901005617680385,Sad,Negative,The Tories &amp; the ruling elite hate the thought of the poor being treated as equally as them in any area. 
593901007249244161,Happy,Neutral,Farage
593901007509270528,Excited,Neutral,"trevdick: .Politics_co_uk: Nick Clegg was the surprise winner of the bbcqt debate  ""
No s"
593901008834699264,Angry,Neutral,GavinTurnbull91: Albertobrave Scottish Labour Leader = Blairite. Tories = Twisted love of food banks. Lib Dems = Who cares? SNPbecaus
